wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_finger_mcp_x,index_finger_mcp_y,index_finger_mcp_z,index_finger_pip_x,index_finger_pip_y,index_finger_pip_z,index_finger_dip_x,index_finger_dip_y,index_finger_dip_z,index_finger_tip_x,index_finger_y,index_finger_z,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_mcp_z,middle_finger_pip_x,middle_finger_pip_y,middle_finger_pip_z,middle_finger_dip_x,middle_finger_dip_y,middle_finger_dip_z,middle_finger_tip_x,middle_finger_tip_y,middle_finger_tip_z,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_mcp_z,ring_finger_pip_x,ring_finger_pip_y,ring_finger_pip_z,ring_finger_dip_x,ring_finger_dip_y,ring_finger_dip_z,ring_finger_tip_x,ring_finger_tip_y,ring_finger_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z,kelas
0.34591963484480576,0.9960989324318594,1.1637148578103051e-08,0.7120831463788007,0.8506357502870533,-0.09154736995697021,0.9524995074769245,0.5258612004982657,-0.16639668121933937,0.997390688156069,0.24107022779662401,-0.24264606088399887,0.8962396452325652,0.027028505875616848,-0.3020932674407959,0.6797589629773467,0.235988666363457,-0.08002202957868576,0.6837795655239503,0.001833472265248873,-0.14738725125789642,0.7350968173111728,0.24156008781839153,-0.12396194413304329,0.7147961472912645,0.38242994570264627,-0.10667958855628967,0.44750958888226955,0.2732512663726379,-0.1130969189107418,0.44630214146205355,0.045755163294260576,-0.23095444589853287,0.5401943604458253,0.34159196858980406,-0.2117713764309883,0.5238291618906853,0.43648560841878253,-0.1616355925798416,0.22495455355257601,0.34215028880357073,-0.16355304792523384,0.2270569083313224,0.1404324833418475,-0.2864517420530319,0.34280483879177726,0.4169891795524362,-0.25319889932870865,0.3342036538142495,0.5031734087220093,-0.19437412172555923,0.003662197746365227,0.4319056876901151,-0.22435102611780167,0.062608696779229,0.2865468487352216,-0.284334272146225,0.16767105632767254,0.4861274820749833,-0.2583972439169884,0.15837085385120053,0.5682048209908963,-0.21844591945409775,A
0.3136507081815781,0.9964520931243896,6.177872879931101e-09,0.6573554748317949,0.8728032112121582,-0.07308081910014153,0.8240509576220529,0.4965106248855591,-0.1295420452952385,0.8539891361766014,0.1938827633857727,-0.1957455798983574,0.996102221071508,0.022896945476531982,-0.2501412257552147,0.6491450516778804,0.25691038370132446,-0.050333546474575996,0.6306308732762456,0.002728700637817383,-0.10296688601374626,0.674679630591776,0.22656023502349854,-0.07196798734366894,0.6688125990463746,0.3643171191215515,-0.05154883302748203,0.41684302061902245,0.2875852584838867,-0.08847244642674923,0.4124334477869217,0.05873978137969971,-0.19513070583343506,0.49476601814460075,0.35023319721221924,-0.1787601336836815,0.48640164955655024,0.45119190216064453,-0.13031550496816635,0.2068869702756617,0.34928959608078003,-0.1430806629359722,0.21479791933107206,0.16019117832183838,-0.25623489171266556,0.32003523531333405,0.4376261234283447,-0.23166505247354507,0.3157065720744829,0.5296871662139893,-0.17951349914073944,0.0023939465288589858,0.42028701305389404,-0.20655333995819092,0.06516024226395685,0.29913216829299927,-0.26320816576480865,0.15330418488309053,0.5035603046417236,-0.244058758020401,0.14281566796353704,0.5796847343444824,-0.21019593626260757,A
0.40602130126953123,0.9980807779934207,3.5377634155508986e-09,0.7825569458007813,0.8931138946039657,-0.1534486524760723,0.946742431640625,0.5286560855464473,-0.2088390737771988,0.9185908813476562,0.20919865867840953,-0.25025884062051773,0.9963359375,0.0027520238871201674,-0.2750372216105461,0.7312852783203125,0.2779434877585851,-0.07069378159940243,0.647313720703125,0.05403111758579141,-0.11048690602183342,0.6922081298828126,0.2832928680666695,-0.0710616298019886,0.7013597412109375,0.3907914675792272,-0.04557383246719837,0.467401611328125,0.32328279706024415,-0.055871106684207916,0.41893603515625,0.11969072670949438,-0.14146623015403748,0.5269237060546875,0.41069626358320127,-0.11744996532797813,0.5381196899414062,0.4726231053190411,-0.0650468710809946,0.24151171875,0.39505483519356205,-0.06762980483472347,0.18531756591796875,0.23151591010492123,-0.17903012037277222,0.32567706298828125,0.4921196271788399,-0.16889142617583275,0.36041033935546873,0.549481594980245,-0.12192528694868088,0.03644976806640625,0.46428677078205943,-0.09323359094560146,0.004098846435546875,0.3669650072678723,-0.15962441638112068,0.1216453857421875,0.5507640812917539,-0.1599411852657795,0.15263156127929686,0.6037887074555348,-0.13409915193915367,A
0.44170972308375805,0.9971190335457785,-2.356258388402921e-08,0.8097301041107833,0.7961589531193402,-0.11153944954276085,0.9937864639216738,0.4673790154899272,-0.16498317942023277,0.9765260229806532,0.20279032245913245,-0.21468834578990936,0.8797050770771861,0.0029683591130383333,-0.25167904794216156,0.7855472155394984,0.3094951311747233,-0.07230759412050247,0.7220939014091,0.1390689955020608,-0.13408998772501945,0.7113197555869434,0.36714958367789896,-0.1262008622288704,0.7293827564419595,0.5109463718003199,-0.12333667650818825,0.530300418706411,0.3565834279645953,-0.08499344810843468,0.4478512219605016,0.1811195256417258,-0.21990300714969635,0.5073205514015557,0.44204653952653544,-0.2536495104432106,0.5709755696963854,0.5855735740566015,-0.24357126653194427,0.282208225757779,0.4317943434368698,-0.11336763203144073,0.19337473202161012,0.2782291517520608,-0.2559194639325142,0.3197193063891497,0.5391047532695875,-0.2781219184398651,0.43060436985523404,0.6748865361799273,-0.25648359954357147,0.0521574225036883,0.5244784725638559,-0.15127309039235115,0.004132512301334496,0.43781980834807965,-0.23239367455244064,0.15426982830522398,0.620480904304294,-0.24549340456724167,0.2705681600284167,0.7136726498902591,-0.23493415117263794,A
0.4020462899837854,0.996176291131354,9.208751761136114e-09,0.7615347232458727,0.8329432648497742,-0.034901454113423824,0.9540442124852594,0.5045344290795264,-0.08540987223386765,0.9699064434699293,0.2331964245090237,-0.15396806225180626,0.9972225549086084,0.0032004152025495256,-0.21051062643527985,0.6784143411888266,0.27396594580117756,-0.0052778549725189805,0.8172796861180719,0.1376231726113852,-0.06017167121171951,0.8172321823408019,0.36655440763993696,-0.04721502587199211,0.7515249576208727,0.49585817262723847,-0.04290809389203787,0.4462043618256191,0.29321498251580574,-0.06545748375356197,0.6126397474756781,0.21922708981997008,-0.18198763579130173,0.6543224406692217,0.49296634723613786,-0.18701601773500443,0.5881473757186026,0.5753924555592723,-0.16101932153105736,0.22366586361291274,0.35022729279158954,-0.13731052726507187,0.4071450287441038,0.31817075679828594,-0.24664168059825897,0.47804887879569574,0.5769338409621995,-0.2322368547320366,0.41789988391804245,0.6457062931803914,-0.19625511020421982,0.003351693783166274,0.42413983283104834,-0.21637216955423355,0.21295563319943986,0.42749297030560385,-0.26124150305986404,0.3129424473024764,0.6233460612111278,-0.24521537125110626,0.2802261640440743,0.6745995781638405,-0.22078994661569595,A
0.27356758502998735,0.9979578761731164,-9.295747505078111e-09,0.6480290576665089,0.8574315814648644,-0.08390653319656849,0.8542297568786826,0.5136833110098111,-0.14420446380972862,0.9030599369344486,0.21540421146457478,-0.2122104987502098,0.9959566777804082,0.003413685297561904,-0.26988673210144043,0.6541754725806239,0.2569405668872898,-0.04503186699002981,0.7065591009377631,0.04569269438921395,-0.09269337169826031,0.6701450540561869,0.28277227029962054,-0.07100374437868595,0.5976013286346539,0.43197752661624195,-0.05835128389298916,0.42416181468000314,0.26717090606689453,-0.07562248595058918,0.46713739774042506,0.03503999063524149,-0.19131917506456375,0.465335113833649,0.3199220471462961,-0.19905301183462143,0.4255949591948127,0.4523909859738107,-0.1677660159766674,0.21172684691971802,0.32243568614377816,-0.11907853558659554,0.2324834239201915,0.08988737655898273,-0.23928174376487732,0.28624393964054606,0.34806063215611344,-0.23273590207099915,0.2821148188427241,0.4787323394064176,-0.19219759851694107,0.004731868653987795,0.4092874931076826,-0.1704907827079296,0.055388479521780304,0.25509157019146417,-0.2313222661614418,0.1295533870607113,0.43122869022821975,-0.22212117165327072,0.13831511731902357,0.5246192075438418,-0.1959804743528366,A
0.2867397439890894,0.9971496390733747,1.6565684823888205e-08,0.6437885679047683,0.8335069752020822,-0.08574327081441879,0.9096932246767241,0.5312006564970213,-0.15876562893390656,0.9968956256734913,0.23553159454930847,-0.23184480518102646,0.9057454076306574,0.013652745249700405,-0.2849791422486305,0.6816750888166756,0.23828906365903782,-0.08161725103855133,0.7538980944403286,0.02279675182691366,-0.148032758384943,0.7186134601461476,0.2983265541999389,-0.11832243204116821,0.6578303369982489,0.4108956542338594,-0.098714679479599,0.4456871295797414,0.2393691631193358,-0.12000231072306633,0.5058201756970636,0.002732245971319598,-0.23850850760936737,0.5019881149818157,0.34064500803089426,-0.2077430561184883,0.4580517472891972,0.39868484626477446,-0.15025288984179497,0.22099093733162717,0.2842036081274702,-0.1751573458313942,0.2690156081627155,0.03811297233829104,-0.30540668964385986,0.31105199353448276,0.34501914499783587,-0.2661602944135666,0.2725582780509159,0.4306754503278254,-0.19932420551776886,0.00349597273201778,0.361689857325371,-0.2382160797715187,0.05697316136853448,0.21613208663850408,-0.29765937477350235,0.1316551997743804,0.40982163128248006,-0.27076540142297745,0.11425070927060883,0.4705892523481431,-0.22967127710580826,A
0.24615134940242137,0.9978538066229963,1.7777427446796779e-10,0.6146857154290408,0.8404859288187053,-0.07363066636025906,0.8074560102248034,0.5011938261401101,-0.12928131222724915,0.8764264946741773,0.2050932109843158,-0.19084527343511581,0.9968029300108651,0.0035808209827225606,-0.23846469819545746,0.6445787947698934,0.27979426682807446,-0.052505526691675186,0.6815032958984375,0.08062836389775498,-0.09519414603710175,0.6304479940048117,0.3329691847923341,-0.056113628670573235,0.5644153317078849,0.44997412892063565,-0.033604882657527924,0.41273867373434914,0.2899903445542671,-0.09017189964652061,0.4621498663693864,0.0743792115505125,-0.1911298781633377,0.45275560593762937,0.36887973920525907,-0.16687990352511406,0.40267570445079676,0.44540925766531714,-0.11708594486117363,0.2001145217592353,0.3424779738652284,-0.14288462698459625,0.23047041735112272,0.1254704550761293,-0.25824033468961716,0.27979723191419187,0.3895307899495886,-0.23245404660701752,0.25310672987375826,0.47104316576300265,-0.17900657281279564,0.00317862807520178,0.4191832464462405,-0.20151840895414352,0.05228489755794702,0.2922365009297467,-0.2588421553373337,0.1261902360726666,0.46895691874241635,-0.24179644882678986,0.11110651887805256,0.5257360240094343,-0.20951644331216812,A
0.5060411778891959,0.9964068663747687,2.3476889182694194e-10,0.8370492826632367,0.7809350214506451,-0.10578732937574387,0.9957633289864393,0.4793304995486611,-0.1449490562081337,0.9558693490377287,0.20447615636022468,-0.17786893621087074,0.8214992740289951,0.00310056209564209,-0.19234509766101837,0.7540104563643293,0.30444200164393376,-0.021194121334701777,0.6347140180386179,0.11938889152125308,-0.07192699424922466,0.60919927581539,0.32192458353544534,-0.05437961407005787,0.6408817322273564,0.4220520672045256,-0.040297262370586395,0.5184628246276359,0.33729189069647536,-0.02721824962645769,0.3918510064846132,0.13684007745040092,-0.14504324644804,0.40221132107866486,0.3755103763781096,-0.15718456730246544,0.45461719792063643,0.45371523405376235,-0.12589490041136742,0.29298583860319805,0.3933282626302619,-0.05522433668375015,0.17821694971100102,0.20626609325408934,-0.19015315175056458,0.23187981582269435,0.4282340790096082,-0.19419345259666443,0.3085242170628493,0.5164492230666311,-0.15096503868699074,0.09223630951672065,0.4592868880221718,-0.09244651906192303,0.004525719619378811,0.3340704729682521,-0.16200732439756393,0.07654131137258638,0.48602111465052555,-0.16258852556347847,0.14973341158735073,0.553429092858967,-0.13849559426307678,A
0.28788309946110113,0.9961733288235135,5.642874834066447e-09,0.5994312226460242,0.817106670803494,-0.05278247594833374,0.7462067928613793,0.5918691953023275,-0.12618590891361237,0.7280867811272905,0.39889657497406006,-0.2154213711619377,0.7575582134786076,0.23719798194037545,-0.29239319264888763,0.7209151502679155,0.23772263526916504,-0.03462499100714922,0.9203559116543275,0.00459138552347819,-0.10175412520766258,0.9927716479875655,0.19573202398088244,-0.09735094383358955,0.9072724986450834,0.34983380635579425,-0.0922162625938654,0.48208154808164266,0.25093897183736164,-0.08719727955758572,0.7166027448564299,0.005315250820583767,-0.20700889080762863,0.798950275201448,0.27696918116675484,-0.20812173932790756,0.7035033540575916,0.3896080520417955,-0.1736086718738079,0.2609796973423184,0.2993674808078342,-0.15407238900661469,0.4554353883753272,0.08862254354688856,-0.26920681446790695,0.5580147947940527,0.3436667124430339,-0.25085878372192383,0.4601280651791558,0.4468410280015733,-0.20830070972442627,0.005132145906618128,0.3854929473665025,-0.2294119969010353,0.22869337790923594,0.24026179313659668,-0.28447381407022476,0.3354310040698626,0.4197572072347005,-0.26834041625261307,0.26020437510225786,0.5059683057996962,-0.24156472831964493,A
0.4076138825694542,0.9979484319007634,-5.077192999358715e-09,0.7707345731589826,0.8531964429762968,-0.10719746723771095,0.9965506241460552,0.5011003744228613,-0.13492076843976974,0.9632539620848515,0.19518060494012643,-0.14633145555853844,0.8067292354566634,0.0037241892257646957,-0.1415114365518093,0.7440210864148332,0.3520633923022496,-0.057305892929434776,0.6600659289167601,0.09826608125300829,-0.06619770638644695,0.6361246836025084,0.28783608637644015,-0.017912093549966812,0.6566799146712093,0.39569979990989057,0.014175421558320522,0.48327951474040076,0.3751512973057239,-0.034412515349686146,0.3988618038160384,0.12049940848282599,-0.08936991915106773,0.4039555365729225,0.34597069721276263,-0.07170820981264114,0.4388155402624019,0.4427350171950468,-0.030281787738204002,0.25401381419913116,0.41007521757033477,-0.024329686537384987,0.19503312046752383,0.17992633971733246,-0.0916857048869133,0.22168639315617994,0.38646517587862805,-0.08336661010980606,0.25647369521615754,0.4818079097997769,-0.0453959908336401,0.06477540704701513,0.44866222533744965,-0.022337702102959156,0.006246660856922646,0.2808228204732607,-0.05078027956187725,0.03316969935669493,0.420336569815959,-0.04509893897920847,0.060388505191546385,0.4910002298164911,-0.022459784522652626,A
